Student ID,Name,Course,Year,Semester,Gender,Age,Caste,Family Income,Internal Marks,Theory Marks,Practical Marks,Backlogs,Fees Paid,Fees Payment Date,Scholarship Received,Teacher Rating,Teacher Feedback,Library Usage,Medical History Reported,Disciplinary Action,Academic Year,Attendance %,Assignment Submission Rate,Class Participation,Late Submissions,LMS Login Count,Video Lectures Watched,Forum Participation,Study Hours/Week,Assignment Completion Time (Avg),Parental Education,Internet Availability at Home,Stress Level,Mental Health Score,Counselling Opted,Clubs Joined,Events Participation,Volunteer Activities,Enrollment Status
25DS61,Nancy Young,BSc-DS,FY,1,Female,19,ST,607321,23,44,33,0,33968,2025-04-25,Yes,4.4,Piece anyone better significant.,37,No,No,2023-2025,67.64,87.04,3.29,5,160,6,0,7.3,4.4,UG,Yes,Low,3,No,0,1,No,Dropped Out
25DS62,Sandy Knight,BSc-DS,FY,2,Male,18,General,934839,22,34,40,1,44262,2025-02-21,No,3.9,Paper think before could program fact.,8,Yes,No,2022-2025,89.07,94.81,1.57,3,46,21,13,4.8,2.9,UG,No,High,2,No,3,1,No,Graduated
25DS63,Bryan Soto,BSc-DS,FY,1,Male,20,General,903714,22,70,23,0,36277,2025-06-23,No,3.2,Democrat tree not control.,18,No,Yes,2024-2025,75.66,82.43,4.31,2,110,10,2,1.5,1.9,UG,Yes,High,1,No,0,1,Yes,Dropped Out
25DS64,Stephanie Fuller,BSc-DS,FY,2,Other,19,General,151865,21,43,28,3,37136,2025-07-17,Yes,3.7,Wear next field animal another.,24,No,No,2024-2025,99.54,96.12,3.29,5,20,25,19,7.5,3.1,UG,Yes,Low,10,No,3,4,No,Active
25DS65,George Cardenas,BSc-DS,FY,2,Other,20,ST,874482,26,31,43,1,47789,2025-06-04,Yes,4.2,Team likely laugh yard never later know.,11,No,No,2024-2025,52.34,67.38,3.44,1,63,44,17,7.6,2.7,UG,No,Low,5,No,3,1,Yes,Graduated
25DS66,Mrs. Judy Hall,BSc-DS,FY,2,Male,20,OBC,882567,29,41,21,2,33953,2025-01-17,No,3.3,Five any news entire.,8,No,No,2022-2025,76.28,81.53,2.46,3,188,21,2,8.4,3.4,UG,Yes,Low,1,Yes,2,1,No,Graduated
25DS67,Sarah Cohen,BSc-DS,FY,2,Other,19,General,502886,27,61,34,1,34028,2025-02-22,No,4.6,Type heavy beat lawyer Mrs how though us.,22,No,No,2024-2026,99.18,92.7,1.69,4,127,18,2,1.1,4.4,PG,Yes,Low,2,Yes,2,5,No,Dropped Out
25DS68,Natalie Butler,BSc-DS,FY,1,Male,19,OBC,331244,20,59,26,2,36347,2025-02-27,Yes,4.1,Interest experience cold along spend relationship.,43,Yes,No,2023-2026,93.89,64.53,2.41,0,16,27,12,7.4,4.0,UG,No,High,2,No,2,4,Yes,Dropped Out
25DS69,Kim Nguyen,BSc-DS,FY,1,Female,20,OBC,874827,23,64,28,3,26350,2025-07-17,Yes,4.7,Own down remember pay when situation.,8,Yes,Yes,2024-2026,90.47,86.33,4.15,2,129,8,0,5.6,1.8,PG,No,High,9,Yes,1,1,Yes,Dropped Out
25DS70,Brandon Garcia,BSc-DS,FY,2,Other,22,OBC,140396,26,68,46,1,45058,2025-03-26,Yes,4.2,It investment especially either although impact grow enter.,11,Yes,No,2022-2026,85.23,72.93,4.8,0,64,30,5,1.5,4.1,None,Yes,Medium,7,Yes,3,2,Yes,Graduated
25DS71,Emily Nicholson,BSc-DS,FY,1,Other,20,SC,352118,26,46,26,1,21643,2025-01-16,No,4.5,Raise stop court prepare kind.,21,No,Yes,2024-2025,76.79,65.99,3.69,4,184,31,12,6.5,3.3,School,Yes,High,3,No,3,5,Yes,Graduated
25DS72,Jordan Miller,BSc-DS,FY,2,Male,21,ST,547556,30,61,27,3,28721,2025-07-07,Yes,4.3,Land hot unit address safe ability itself indeed.,30,No,Yes,2024-2025,66.8,79.76,4.42,2,160,35,14,6.1,2.1,PG,Yes,Low,3,No,3,2,No,Active
25DS73,Keith Sutton,BSc-DS,FY,1,Female,21,General,537988,27,62,32,2,44472,2025-05-16,No,3.8,Control culture meeting each edge.,28,No,Yes,2024-2026,88.12,92.91,4.21,4,119,16,14,4.9,1.8,School,Yes,Low,10,No,0,3,Yes,Graduated
25DS74,Casey Arnold,BSc-DS,FY,1,Other,18,ST,663221,24,58,48,0,49886,2025-04-19,No,3.2,Different machine upon within college age.,0,Yes,Yes,2023-2026,90.59,89.1,3.97,1,125,26,4,9.6,4.9,PG,Yes,Low,6,Yes,2,2,Yes,Active
25DS75,Tanya Washington,BSc-DS,FY,1,Male,18,General,938007,24,50,20,0,40717,2025-03-06,Yes,3.6,Force according camera.,33,Yes,No,2023-2026,87.45,70.97,4.92,0,158,29,1,9.7,3.8,PG,Yes,Medium,3,Yes,2,3,No,Graduated
25DS76,Katie Hancock,BSc-DS,FY,1,Female,21,General,213506,23,61,24,3,25387,2025-06-03,No,3.6,Care subject summer ready.,31,No,Yes,2024-2025,75.92,97.74,2.57,1,127,10,8,6.7,1.5,None,No,Medium,5,Yes,1,1,Yes,Dropped Out
25DS77,Roy Gordon,BSc-DS,FY,1,Other,20,SC,172349,28,68,39,2,20299,2025-02-07,No,3.2,Draw finish on wrong.,45,Yes,No,2022-2025,53.16,96.64,4.14,5,84,38,4,3.1,3.1,UG,Yes,Low,10,No,2,4,No,Graduated
25DS78,Michael Wagner,BSc-DS,FY,2,Male,18,General,191858,25,57,49,1,47928,2025-04-02,No,4.1,Our meeting trip artist artist explain nice war.,1,Yes,Yes,2022-2025,51.66,97.51,4.71,0,141,46,6,1.9,4.1,None,Yes,Low,2,No,2,4,Yes,Graduated
25DS79,Anthony Gray,BSc-DS,FY,1,Male,18,General,998749,23,70,35,0,45794,2025-02-20,Yes,3.2,Current clear sport read picture interview become.,41,Yes,Yes,2022-2025,62.24,86.15,4.26,5,68,47,20,8.3,3.0,None,No,High,7,No,3,5,No,Active
25DS80,Robert Lewis,BSc-DS,FY,1,Female,23,SC,532460,25,47,38,0,40221,2025-01-21,Yes,3.3,Writer line guess help new.,48,Yes,No,2024-2026,90.78,65.87,1.49,5,29,42,13,7.1,4.0,UG,Yes,High,3,Yes,1,0,No,Graduated
25DS81,Andrew Huff,BSc-DS,FY,1,Female,18,SC,675182,30,41,25,0,44013,2025-01-13,Yes,4.7,Animal many significant weight action.,15,Yes,No,2023-2026,61.57,63.72,4.97,2,97,42,0,1.8,3.8,UG,No,Medium,6,No,1,5,Yes,Graduated
25DS82,Jessica Zimmerman,BSc-DS,FY,1,Male,20,SC,182547,27,50,42,0,43551,2025-02-26,No,4.4,Trade sometimes whole economic.,7,Yes,Yes,2022-2025,95.5,73.74,3.4,1,165,8,3,6.1,3.8,PG,No,Medium,6,No,3,2,Yes,Graduated
25DS83,Gary Pennington,BSc-DS,FY,1,Male,23,General,694158,21,39,23,0,43399,2025-01-03,Yes,3.9,Walk choose decision if act natural soon.,14,No,No,2024-2025,82.41,68.99,1.55,1,103,27,9,9.3,3.4,PG,No,High,5,Yes,3,3,Yes,Dropped Out
25DS84,Bradley Harrison,BSc-DS,FY,1,Other,19,General,606824,24,37,40,1,42405,2025-01-18,Yes,4.6,Fire experience reach expect computer.,24,Yes,Yes,2022-2026,63.42,96.69,3.36,5,98,6,6,1.6,5.0,None,Yes,Medium,8,Yes,1,3,Yes,Graduated
25DS85,Cody Mccoy,BSc-DS,FY,2,Other,20,ST,758230,27,48,29,1,49359,2025-07-26,No,4.6,Good realize later wide space.,45,Yes,Yes,2022-2025,56.06,98.99,4.84,0,54,17,1,1.1,2.4,None,No,Medium,10,No,0,1,Yes,Dropped Out
25DS86,Alexandra Tucker,BSc-DS,FY,1,Male,20,OBC,633622,30,36,48,0,49702,2025-03-10,Yes,3.7,See sometimes front quickly light.,18,Yes,No,2022-2025,82.73,95.51,4.87,2,80,35,19,8.9,4.7,UG,Yes,Low,3,No,2,4,Yes,Active
25DS87,Valerie Booth,BSc-DS,FY,1,Female,20,General,357567,26,46,25,3,28811,2025-05-03,Yes,3.7,Resource expect most.,50,No,No,2023-2025,81.93,76.31,1.32,4,17,15,20,1.2,4.2,UG,No,High,1,Yes,2,4,Yes,Graduated
25DS88,Amy Warner,BSc-DS,FY,1,Male,23,SC,936481,30,31,30,0,20749,2025-07-03,No,3.1,Newspaper worry though improve suffer.,24,Yes,No,2023-2025,79.4,90.39,4.3,1,75,46,5,6.3,2.2,None,No,Low,4,Yes,3,1,Yes,Graduated
25DS89,Joshua Tran,BSc-DS,FY,2,Male,21,General,860422,21,55,28,3,33051,2025-04-06,No,4.5,Hard suffer condition the attention per.,24,No,No,2024-2025,77.52,92.86,2.51,3,158,16,7,1.1,4.7,School,No,Medium,2,No,0,0,Yes,Dropped Out
25DS90,William Perry,BSc-DS,FY,1,Other,23,ST,691706,24,67,36,0,32771,2025-01-17,Yes,3.7,Test prove animal.,46,No,Yes,2022-2026,74.59,75.8,2.65,1,177,21,11,6.6,2.1,None,No,High,1,Yes,2,2,No,Graduated
25DS91,Cynthia Brown,BSc-DS,FY,2,Male,19,SC,168285,29,69,20,3,43055,2025-02-14,Yes,3.2,Admit forward shake save war.,24,No,No,2022-2025,96.08,64.25,4.16,4,112,35,12,4.6,2.0,PG,Yes,Medium,7,No,3,2,No,Dropped Out
25DS92,Megan Sullivan,BSc-DS,FY,2,Other,21,General,609633,20,42,34,1,42091,2025-01-25,No,3.6,Office today she specific.,29,No,Yes,2024-2026,84.94,78.86,4.05,5,44,11,17,8.5,3.3,School,No,High,3,Yes,0,2,Yes,Graduated
25DS93,Victor Grant,BSc-DS,FY,1,Other,22,General,249861,25,44,48,2,22794,2025-02-01,Yes,3.2,If possible picture local professional debate painting.,23,Yes,Yes,2024-2025,79.08,72.4,3.72,0,182,49,2,3.7,2.9,UG,Yes,Low,2,No,0,5,No,Active
25DS94,Daniel Ford,BSc-DS,FY,1,Male,20,SC,736545,30,31,32,0,48629,2025-02-19,Yes,4.5,High mouth least against investment follow focus.,30,Yes,Yes,2024-2025,90.53,94.22,2.22,3,138,27,13,3.9,4.4,None,No,Medium,8,Yes,2,4,Yes,Dropped Out
25DS95,Janice Barnett,BSc-DS,FY,2,Male,22,OBC,105711,30,50,44,3,23611,2025-03-13,Yes,3.2,Wish economy moment hotel room.,39,No,Yes,2023-2026,96.33,88.47,2.56,3,79,26,10,5.8,4.2,UG,Yes,Medium,5,No,3,4,No,Active
25DS96,Amy Decker,BSc-DS,FY,1,Male,21,ST,880027,20,68,39,0,33086,2025-01-20,Yes,4.2,Ability first street.,23,Yes,Yes,2022-2025,90.12,86.52,2.4,0,50,39,16,9.3,4.6,PG,Yes,High,6,Yes,2,3,Yes,Graduated
25DS97,Isabella Lynch,BSc-DS,FY,2,Female,22,General,611954,22,47,48,2,29893,2025-01-17,No,4.9,Same return tonight.,34,No,No,2023-2025,87.36,88.07,1.01,5,22,39,18,5.7,1.6,School,No,Low,2,Yes,0,0,No,Dropped Out
25DS98,Kristina Munoz,BSc-DS,FY,2,Other,18,General,992258,30,46,20,2,21516,2025-02-14,Yes,3.2,Lot project floor west.,36,Yes,No,2022-2026,64.39,66.59,2.32,3,119,5,14,5.4,1.8,UG,No,Medium,6,Yes,3,0,No,Active
25DS99,Jacob Andrews,BSc-DS,FY,2,Male,22,General,510633,20,69,46,2,45201,2025-03-08,Yes,3.5,Medical customer eight loss item.,45,Yes,Yes,2024-2026,90.1,68.33,3.09,4,140,38,4,4.9,2.4,School,No,High,5,No,1,2,Yes,Graduated
25DS100,Meagan Santos,BSc-DS,FY,1,Other,21,ST,906208,22,49,28,1,30769,2025-07-15,Yes,4.7,Ten too dark upon.,46,No,Yes,2024-2025,96.36,79.13,3.0,1,50,15,9,6.7,4.0,None,No,High,5,Yes,3,5,Yes,Active
25DS101,Christopher Guzman,BSc-DS,FY,2,Other,23,General,366508,22,31,35,1,29966,2025-07-25,Yes,4.0,Yourself common oil.,21,Yes,Yes,2024-2025,69.62,68.92,4.7,3,152,9,5,2.5,2.9,None,No,Medium,3,No,2,5,No,Active
25DS102,Michele Roth,BSc-DS,FY,2,Male,18,ST,709127,22,31,25,0,33470,2025-01-18,No,4.9,Goal service large quite bag discuss.,50,No,Yes,2024-2026,94.89,93.02,3.7,1,120,33,5,5.3,3.7,PG,No,Low,7,Yes,3,0,Yes,Graduated
25DS103,Karen Leonard,BSc-DS,FY,1,Male,21,SC,784368,21,45,49,0,29498,2025-02-21,Yes,3.9,Human bad part save far amount.,10,Yes,Yes,2024-2026,66.25,65.15,3.06,2,127,8,9,8.5,4.2,School,No,Medium,9,No,1,1,No,Dropped Out
25DS104,Michael Sanchez,BSc-DS,FY,2,Male,18,SC,826515,30,56,26,2,23050,2025-07-19,No,3.4,Rich production around policy clear force paper character.,15,Yes,Yes,2023-2026,95.46,63.19,3.07,3,40,11,18,2.7,3.7,PG,No,Medium,3,Yes,3,1,Yes,Dropped Out
25DS105,Alan Mason,BSc-DS,FY,1,Female,18,General,480991,25,57,38,2,49743,2025-02-10,Yes,3.6,Whatever she middle skill environmental American establish.,46,No,No,2024-2025,50.43,62.89,1.69,4,73,25,3,4.8,4.3,PG,No,Low,3,Yes,0,5,Yes,Dropped Out
25DS106,Linda Gilmore,BSc-DS,FY,1,Female,20,General,805944,25,45,50,3,43578,2025-07-24,No,3.5,Security cut throw fall direction form story ever.,27,No,Yes,2024-2026,80.78,82.72,4.22,1,151,23,7,9.7,4.3,PG,No,High,5,Yes,3,4,Yes,Dropped Out
25DS107,Savannah Le,BSc-DS,FY,2,Female,22,SC,120208,30,47,47,0,37916,2025-02-02,No,5.0,Possible two use.,21,No,No,2023-2026,89.99,83.4,3.8,1,50,29,2,7.4,2.3,UG,Yes,Medium,8,Yes,2,3,Yes,Active
25DS108,Melanie Simon,BSc-DS,FY,2,Other,18,General,630568,24,48,29,0,33727,2025-01-22,No,3.8,Phone matter toward political his difference space.,14,No,No,2022-2025,74.62,91.26,4.29,4,37,9,16,4.9,3.7,PG,Yes,Low,7,No,0,3,Yes,Active
25DS109,Monique Morales,BSc-DS,FY,2,Female,21,General,539171,21,47,33,3,21912,2025-02-06,Yes,4.4,Leave animal maintain cultural sport suffer.,44,Yes,Yes,2024-2026,93.19,96.69,3.25,1,103,9,11,3.7,1.3,UG,Yes,Low,2,Yes,2,2,Yes,Graduated
25DS110,Brittany Barron,BSc-DS,FY,1,Female,23,General,886097,27,61,44,1,36867,2025-06-28,Yes,4.2,Back they case answer six also.,27,No,Yes,2022-2026,73.95,68.18,1.74,2,175,49,20,7.4,1.5,School,No,Medium,6,Yes,2,5,Yes,Graduated
25DS111,Courtney Nolan,BSc-DS,FY,1,Other,18,ST,945055,30,39,39,1,36174,2025-07-19,No,4.5,Group loss stop.,5,Yes,Yes,2022-2025,74.17,63.31,1.43,5,140,5,4,3.2,3.7,None,Yes,High,7,No,1,4,Yes,Graduated
25DS112,Amanda Smith,BSc-DS,FY,2,Male,22,General,738901,30,38,37,2,38574,2025-04-28,Yes,4.1,Billion material onto great.,24,Yes,No,2024-2026,58.46,87.91,4.59,1,15,26,11,2.9,4.4,UG,Yes,Low,2,Yes,3,0,Yes,Graduated
25DS113,Amy Moore,BSc-DS,FY,2,Other,22,OBC,716973,30,68,35,1,44899,2025-03-07,Yes,4.8,Conference go stuff three mother decide industry.,6,No,No,2024-2025,76.75,62.62,2.66,5,29,13,10,6.9,4.2,PG,No,Medium,5,No,0,1,No,Graduated
25DS114,Steven Bell,BSc-DS,FY,2,Other,20,SC,407966,23,59,22,1,22582,2025-07-28,No,3.7,Full manage activity.,50,No,Yes,2022-2026,97.33,84.23,2.05,2,181,47,5,4.2,3.4,School,Yes,Medium,5,No,1,4,No,Dropped Out
25DS115,Alexandra White,BSc-DS,FY,1,Other,21,ST,988676,20,47,38,2,42889,2025-03-04,No,3.5,Dinner worry tell management middle skill drug.,8,No,No,2024-2026,79.32,87.77,4.68,0,190,13,3,5.4,2.4,UG,Yes,Low,1,Yes,1,4,Yes,Dropped Out
25DS116,Caleb Edwards,BSc-DS,FY,1,Female,21,ST,841551,28,44,43,0,23684,2025-01-24,Yes,3.5,Return picture throw various.,34,Yes,Yes,2022-2026,55.69,71.15,4.39,5,20,28,16,1.2,4.0,UG,Yes,Low,10,No,3,0,Yes,Dropped Out
25DS117,Cindy Mcgee,BSc-DS,FY,1,Male,19,ST,110859,27,61,45,2,46495,2025-04-25,No,3.9,Part pull Mrs himself above.,26,Yes,No,2023-2026,68.49,87.71,1.01,5,177,20,0,5.9,4.5,PG,No,Medium,6,No,2,0,Yes,Graduated
25DS118,Howard Petersen,BSc-DS,FY,2,Female,18,SC,998027,25,46,23,0,42294,2025-05-10,Yes,3.6,Religious throughout research Mrs identify.,23,Yes,Yes,2024-2026,94.36,88.08,1.36,0,192,7,12,9.2,1.7,School,No,Medium,9,No,1,4,No,Graduated
25DS119,James Taylor,BSc-DS,FY,2,Female,19,ST,544498,26,42,24,3,46731,2025-04-14,No,4.0,Despite order food leader shake I provide.,18,No,Yes,2022-2026,74.18,98.34,3.7,3,45,12,0,5.8,1.3,None,Yes,High,3,Yes,2,3,No,Dropped Out
25DS120,Robert House,BSc-DS,FY,1,Female,20,General,680570,21,37,46,1,43768,2025-02-28,No,4.7,Particularly give speech.,28,Yes,No,2023-2026,81.51,97.29,3.14,1,92,18,10,5.5,4.9,PG,No,Medium,9,Yes,3,3,Yes,Active
25DS121,Jonathan Smith,BSc-DS,FY,2,Other,21,OBC,668580,30,35,23,3,25836,2025-01-23,Yes,4.4,Skill management ever start should writer military.,23,Yes,Yes,2023-2025,73.38,83.46,1.83,3,137,29,3,1.3,4.9,UG,No,Low,2,Yes,3,2,No,Graduated
25DS122,Rachel Bowers,BSc-DS,FY,2,Female,21,SC,363305,27,51,46,2,44102,2025-03-02,Yes,3.2,Charge personal and security image read.,39,No,Yes,2022-2026,82.85,85.69,2.78,0,191,38,8,4.8,1.8,None,No,Low,6,Yes,2,3,No,Active
25DS123,Daniel Norris,BSc-DS,FY,2,Male,20,SC,569061,24,31,46,2,41530,2025-02-12,Yes,3.4,Third computer cause yard.,35,No,No,2023-2025,51.62,87.51,1.88,4,53,36,15,9.6,3.6,School,No,Medium,9,No,3,1,No,Graduated
25DS124,Yolanda Green,BSc-DS,FY,1,Other,23,OBC,595297,24,39,23,0,32502,2025-06-29,Yes,4.7,Tonight evening design.,39,No,Yes,2022-2026,72.97,90.85,3.12,3,143,31,6,5.9,2.2,School,No,Low,6,No,3,3,Yes,Graduated
25DS125,Michael White,BSc-DS,FY,1,Female,20,General,323154,22,59,28,3,42418,2025-06-11,No,4.7,Talk anything their be number nice.,21,Yes,No,2022-2026,85.06,93.77,3.97,0,119,35,18,9.6,3.7,None,No,Low,8,No,2,1,No,Active
25DS126,Zachary Moore,BSc-DS,FY,2,Female,20,OBC,571563,28,61,33,2,21082,2025-07-16,Yes,4.5,Then hour serious face.,46,Yes,No,2023-2026,58.76,97.27,1.11,5,69,13,11,8.3,1.2,School,No,Medium,5,Yes,2,5,No,Dropped Out
25DS127,Lisa Jefferson,BSc-DS,FY,1,Female,18,SC,304789,20,67,24,1,31951,2025-02-24,No,3.6,Toward left happy bag policy church career air.,22,No,Yes,2023-2026,55.47,80.28,1.78,1,15,9,20,2.6,4.7,PG,Yes,High,10,Yes,3,2,No,Graduated
25DS128,Jason Bailey,BSc-DS,FY,2,Other,20,ST,148708,25,33,33,0,22947,2025-05-30,No,3.7,Music begin try call particular under.,31,No,Yes,2023-2025,57.5,94.05,2.37,3,164,9,10,9.2,1.3,UG,No,Low,9,Yes,0,1,Yes,Graduated
25DS129,Jordan Cervantes,BSc-DS,FY,2,Other,22,OBC,352013,29,63,29,2,30273,2025-04-07,No,3.5,Manage fill rock beyond.,25,Yes,Yes,2022-2026,60.67,67.24,3.78,3,108,11,18,6.3,3.1,UG,No,High,1,Yes,1,2,Yes,Active
25DS130,Jennifer Gilbert,BSc-DS,FY,2,Other,18,SC,334899,26,66,41,0,33046,2025-06-29,No,3.5,Medical way career thousand full cell.,3,Yes,No,2023-2025,61.93,61.99,3.07,4,124,28,6,4.5,1.3,PG,Yes,Low,1,No,3,1,Yes,Active
25DS131,Keith Young,BSc-DS,FY,2,Other,20,OBC,971461,26,60,38,0,24680,2025-05-16,No,3.7,Able son pull network protect enter arm.,27,Yes,No,2022-2025,72.59,98.68,2.4,3,30,7,13,5.6,4.5,UG,No,Low,8,No,0,1,No,Active
25DS132,Heidi Hurst,BSc-DS,FY,1,Female,19,ST,366939,25,63,47,0,47077,2025-04-02,No,3.4,Listen catch green.,3,Yes,Yes,2023-2026,79.5,71.11,4.89,4,147,33,5,9.0,4.5,School,Yes,Low,8,Yes,0,4,No,Active
25DS133,Juan Young,BSc-DS,FY,2,Other,22,General,817664,21,39,45,1,32167,2025-05-31,No,3.2,Hope simply spring.,17,Yes,No,2022-2026,73.2,97.77,2.82,2,139,9,3,6.7,3.8,UG,Yes,Medium,1,Yes,3,0,No,Dropped Out
25DS134,Wendy Tate,BSc-DS,FY,1,Male,22,SC,381772,22,31,50,1,31067,2025-05-23,No,4.0,Anyone deep bed science establish until environmental.,42,Yes,No,2023-2026,94.55,81.24,2.52,0,120,22,6,8.0,1.4,School,No,High,9,No,0,1,Yes,Active
25DS135,Donald Sanders,BSc-DS,FY,2,Other,21,General,593848,28,68,33,2,48367,2025-06-21,Yes,3.3,Take factor carry realize decade.,37,Yes,No,2024-2026,90.23,65.06,4.17,0,45,46,6,1.1,3.3,None,Yes,High,8,No,0,2,No,Graduated
25DS136,Heather Lewis,BSc-DS,FY,1,Male,18,ST,372314,30,41,21,3,20275,2025-02-14,No,3.5,Test term spend recent card partner.,6,No,No,2022-2025,92.69,96.91,3.52,5,144,5,2,4.0,4.3,PG,Yes,Medium,3,Yes,3,1,Yes,Active
25DS137,Joshua Wiley,BSc-DS,FY,1,Female,22,SC,116231,26,37,29,3,30972,2025-04-29,No,3.6,Plant ready mouth.,11,Yes,No,2023-2025,94.39,69.42,1.9,0,40,12,3,1.8,3.3,UG,Yes,Low,5,No,0,3,Yes,Dropped Out
25DS138,Mark Calhoun,BSc-DS,FY,2,Male,23,ST,279791,24,51,50,0,46168,2025-01-14,Yes,3.2,Discussion participant tree policy probably number decade.,5,No,No,2023-2025,99.05,74.74,2.56,1,18,41,12,6.0,4.6,UG,Yes,Low,7,Yes,1,3,Yes,Graduated
25DS139,Aimee Burton,BSc-DS,FY,1,Male,22,OBC,778097,26,53,21,1,31074,2025-01-09,No,3.8,Pattern growth field wide condition huge.,23,No,No,2024-2025,54.25,66.98,3.85,0,66,46,17,9.5,3.4,PG,No,Low,6,Yes,1,5,No,Dropped Out
25DS140,Amy Reynolds,BSc-DS,FY,1,Male,19,SC,642063,25,70,45,1,27119,2025-05-24,No,3.2,Learn feeling most attention.,44,Yes,No,2024-2025,81.2,92.21,1.77,1,97,21,4,9.5,3.7,School,Yes,Low,1,No,2,5,No,Active
25DS141,John Malone,BSc-DS,FY,2,Other,19,General,572081,28,46,36,1,22523,2025-03-13,Yes,4.3,Box be above memory chair teach fact.,45,No,Yes,2023-2025,52.73,86.61,3.1,5,69,45,5,4.5,3.6,UG,No,Medium,7,Yes,1,4,Yes,Dropped Out
25DS142,David Murphy,BSc-DS,FY,2,Female,19,OBC,196659,27,55,26,1,46452,2025-01-02,Yes,3.9,Man consider find mouth.,33,No,No,2022-2026,96.17,70.46,4.93,3,128,22,18,9.5,1.1,UG,No,Low,8,No,3,1,No,Active
25DS143,Stephanie Kelley,BSc-DS,FY,1,Male,18,SC,158267,23,42,24,0,24525,2025-06-05,No,3.4,Analysis white research small then.,28,No,Yes,2023-2026,97.31,77.82,1.25,3,171,21,4,2.7,3.5,School,No,High,4,Yes,3,0,Yes,Graduated
25DS144,Tracy Chen,BSc-DS,FY,2,Male,19,SC,908697,23,54,22,0,21316,2025-07-18,Yes,4.8,Change discuss share political.,47,No,No,2023-2025,89.72,76.1,4.53,0,103,36,1,1.4,1.4,School,Yes,High,5,Yes,3,2,Yes,Dropped Out
25DS145,Joseph Casey,BSc-DS,FY,1,Other,21,SC,949631,26,51,26,2,40537,2025-05-22,Yes,3.0,Lay skin him together.,11,Yes,No,2022-2025,59.47,97.16,2.96,4,147,48,3,6.0,1.3,UG,Yes,High,3,Yes,2,5,Yes,Dropped Out
25DS146,Monique Jones,BSc-DS,FY,1,Other,21,ST,503334,21,55,25,2,24704,2025-07-04,Yes,4.0,Your too education.,24,No,No,2022-2026,50.85,74.37,1.01,3,48,49,3,6.0,3.3,School,Yes,Low,10,Yes,1,5,No,Graduated
25DS147,Annette Ball,BSc-DS,FY,2,Male,20,ST,879811,24,66,27,2,47115,2025-05-01,No,3.3,These develop concern table.,22,Yes,No,2024-2026,70.65,87.59,1.32,5,168,39,1,7.0,4.2,UG,Yes,Low,1,No,1,1,Yes,Dropped Out
25DS148,Tyler Berger,BSc-DS,FY,1,Male,19,SC,117068,21,40,26,1,44453,2025-01-20,Yes,4.0,World sense water inside.,8,No,No,2024-2025,64.8,88.46,3.67,5,66,33,14,3.5,4.2,UG,No,Low,6,No,2,2,Yes,Dropped Out
25DS149,Bradley Horn,BSc-DS,FY,1,Female,20,SC,154001,30,62,24,2,41200,2025-07-25,No,4.5,Left appear war.,20,Yes,Yes,2022-2025,80.18,97.29,4.49,3,47,20,9,6.5,4.3,School,Yes,Low,4,Yes,0,3,Yes,Active
25DS150,Michael Steele,BSc-DS,FY,1,Male,21,ST,257009,26,41,41,0,49304,2025-07-08,No,3.7,Story media conference manager.,47,Yes,No,2023-2026,88.89,83.4,3.07,2,58,38,3,7.7,3.1,School,Yes,Medium,1,Yes,2,0,No,Dropped Out
25DS151,Robert Klein,BSc-DS,FY,1,Male,19,SC,907666,24,43,31,2,47088,2025-04-15,Yes,3.7,Explain summer daughter concern.,13,Yes,Yes,2023-2025,99.33,72.99,3.73,1,34,5,2,6.2,4.1,None,Yes,High,9,Yes,1,3,Yes,Dropped Out
25DS152,Scott Anderson,BSc-DS,FY,1,Other,21,ST,134606,28,66,22,3,28611,2025-03-22,No,3.6,Suggest city offer activity.,10,No,Yes,2022-2026,72.2,60.62,3.01,3,157,37,15,3.1,4.1,School,Yes,High,10,No,2,1,No,Active
25DS153,Edward Salazar,BSc-DS,FY,1,Other,22,OBC,858883,20,62,39,2,37618,2025-05-09,No,4.7,Notice can positive people attack keep push.,27,Yes,No,2022-2025,86.09,92.89,4.54,4,175,14,12,7.6,3.6,UG,Yes,High,1,No,3,4,Yes,Graduated
25DS154,David Mcdaniel,BSc-DS,FY,2,Other,23,ST,769830,30,52,31,3,28243,2025-02-22,Yes,3.8,Commercial or cup discuss school difference million.,9,Yes,No,2022-2026,67.16,84.72,3.08,2,195,15,5,7.7,4.8,None,Yes,Low,6,Yes,3,3,No,Graduated
25DS155,Christopher Hicks,BSc-DS,FY,1,Other,18,SC,354762,22,51,22,0,45863,2025-07-15,Yes,3.5,Network game cold.,48,Yes,Yes,2023-2025,90.24,83.36,4.68,5,73,24,12,9.7,4.0,UG,No,Low,7,No,0,3,No,Active
25DS156,Stephanie Villarreal,BSc-DS,FY,1,Female,22,General,815577,28,40,34,0,32844,2025-01-25,Yes,3.5,Should more film wind however weight.,21,No,No,2022-2025,94.37,83.38,4.22,4,179,42,11,3.1,2.4,UG,Yes,Medium,9,No,2,3,No,Active
25DS157,Thomas Richards,BSc-DS,FY,2,Female,21,SC,576755,20,61,33,0,39110,2025-06-20,Yes,3.8,Office support arm trade blood really major century.,10,Yes,No,2022-2026,81.41,71.4,1.73,4,197,47,11,2.2,1.7,School,Yes,Medium,1,Yes,2,3,Yes,Graduated
